,date,time,type,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
147,"Apr 24, 201",9 3:12:26 AM PDT,Adjustment,3MM-1527-2,3MM-1527-2,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,4.3
148,"Apr 25, 201",9 1:32:00 AM PDT,Adjustment,3MM-1539(X4),3MM-1539(20),FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,0.0,-0.0,-0.0,11.0
149,"Apr 25, 201",9 3:17:04 AM PDT,Adjustment,3MM-2161,3MM-2161,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,124.02
150,"Apr 27, 201",9 8:22:28 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,3.43
151,"Apr 29, 201",9 12:04:34 AM PDT,Adjustment,3MM-1527-2,3MM-1527-2,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,4.3
152,03-May-19,1:53:12 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,0.0,-0.0,-0.0,3.68
153,03-May-19,3:10:30 AM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Damaged:Warehouse,11.0,,,,0.0,-0.0,-0.0,27.72
154,03-May-19,3:16:44 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
155,05-May-19,5:03:40 AM PDT,Adjustment,3MM-SLT-1(X4),3MM-SLT-1(X4),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,11.72
156,06-May-19,3:03:06 AM PDT,Adjustment,3MM-2146,3MM-2146,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,54.24
157,07-May-19,3:49:47 PM PDT,Adjustment,3MM-6155,3MM-6155,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,116.52
158,08-May-19,1:24:18 AM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,2.52
159,08-May-19,7:20:57 PM PDT,Adjustment,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.31
160,08-May-19,7:55:04 PM PDT,Adjustment,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.31
161,09-May-19,1:55:43 AM PDT,Adjustment,3MM-1626W,3MM-1626W,FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,0.0,-0.0,-0.0,19.64
162,09-May-19,7:25:10 PM PDT,Adjustment,3MM-6155,3MM-6155,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,116.52
163,"May 10, 201",9 11:45:37 AM PDT,Adjustment,3MM-1624W,3MM-1624W(B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,9.0
164,"May 10, 201",9 2:41:39 PM PDT,Adjustment,3MM-1624W,3MM-1624W(B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,9.0
165,"May 12, 201",9 10:25:54 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,3.43
166,"May 14, 201",9 1:27:31 AM PDT,Adjustment,3MM-3346(E),3MM-3346E,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,4.78
167,"May 14, 201",9 5:43:04 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.84
168,"May 15, 201",9 3:27:12 AM PDT,Adjustment,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,2.67
169,"May 15, 201",9 6:25:44 AM PDT,Adjustment,3MM-2146,3MM-2146,FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,0.0,-0.0,-0.0,54.24
170,"May 16, 201",9 4:27:46 AM PDT,Adjustment,SOT-140176,SOT-140176,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,23.41
171,"May 17, 201",9 6:58:19 PM PDT,Adjustment,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,2.31
172,"May 20, 201",9 3:14:48 AM PDT,Adjustment,3MM-3346E(X3),3MM-3346E(X3),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,14.34
173,"May 20, 201",9 8:40:52 AM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
174,"May 20, 201",9 8:41:07 AM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
175,"May 20, 201",9 10:22:50 AM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
176,"May 20, 201",9 10:56:30 AM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
177,"May 20, 201",9 10:56:44 AM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
178,"May 20, 201",9 1:16:48 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
179,"May 20, 201",9 1:16:57 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
180,"May 20, 201",9 1:17:13 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
181,"May 20, 201",9 2:27:39 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
182,"May 20, 201",9 2:27:47 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
183,"May 20, 201",9 3:02:36 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
184,"May 20, 201",9 3:02:36 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
185,"May 20, 201",9 4:14:17 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
186,"May 20, 201",9 4:48:50 PM PDT,Adjustment,3MM-2560(X2),3MM-2560(100),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
187,"May 21, 201",9 2:49:33 AM PDT,Adjustment,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,3.29
188,"May 21, 201",9 1:14:51 PM PDT,Adjustment,3MM-6158,3MM-6158,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,116.52
189,"May 22, 201",9 3:08:09 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - Lost:Warehouse,0.0,,,,0.0,-0.0,-0.0,0.0
190,"May 22, 201",9 3:08:09 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
191,"May 22, 201",9 1:02:23 PM PDT,Adjustment,3MM-6166,3MM-6166,FBA Inventory Reimbursement - Return Adjustment,1.0,,,,0.0,-0.0,-0.0,116.96
192,"May 25, 201",9 12:36:21 AM PDT,Adjustment,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,0.0,-0.0,-0.0,5.34
193,"May 26, 201",9 12:33:18 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,3.43
194,"May 27, 201",9 3:21:18 AM PDT,Adjustment,PRK-12-02,PRK-12-02(A),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,1.06
195,"May 27, 201",9 5:52:23 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.84
196,"May 27, 201",9 6:21:09 AM PDT,Adjustment,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,3.29
197,"May 31, 201",9 1:46:29 AM PDT,Adjustment,3MM-6166,3MM-6166,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,116.96
198,"May 31, 201",9 3:47:00 AM PDT,Adjustment,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,2.67
199,01-Jun-19,3:11:46 AM PDT,Adjustment,MOL-281300,MOL-281300,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,8.93
200,01-Jun-19,12:52:36 PM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,1.8
201,02-Jun-19,3:07:45 AM PDT,Adjustment,KEL-GEL15GM,KEL-GEL15GM,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,16.26
202,02-Jun-19,4:00:05 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,3.43
203,03-Jun-19,2:13:53 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,3.43
204,03-Jun-19,2:13:53 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,3.43
205,03-Jun-19,4:42:11 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,1.8
206,04-Jun-19,5:12:11 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.84
207,04-Jun-19,5:48:48 AM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.52
208,04-Jun-19,8:40:37 AM PDT,Adjustment,PRK-12-02,PRK-12-02(A),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,1.06
209,05-Jun-19,2:40:50 AM PDT,Adjustment,3MM-2560,3MM-2560,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,3.23
210,05-Jun-19,4:45:13 AM PDT,Adjustment,3MM-6152,3MM-6152,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,116.96
211,05-Jun-19,6:05:25 AM PDT,Adjustment,3MM-6152,3MM-6152,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,116.96
212,05-Jun-19,6:49:43 AM PDT,Adjustment,3MM-6152,3MM-6152,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,116.96
213,06-Jun-19,2:24:00 AM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,0.0,-0.0,-0.0,5.04
214,06-Jun-19,3:10:18 AM PDT,Adjustment,3MM-3346(E),3MM-3346E,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,4.78
215,06-Jun-19,6:07:58 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,1.84
216,06-Jun-19,7:59:00 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,1.84
217,07-Jun-19,3:02:07 AM PDT,Adjustment,3MM-1624W,3MM-1624W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,9.0
218,08-Jun-19,1:28:36 AM PDT,Adjustment,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.31
219,08-Jun-19,3:41:48 AM PDT,Adjustment,PRK-12-02,PRK-12-02(A),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,1.06
220,08-Jun-19,7:00:31 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,3.43
221,08-Jun-19,7:00:31 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,3.43
222,09-Jun-19,5:18:56 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,1.8
223,"Jun 10, 201",9 3:16:22 AM PDT,Adjustment,3MM-2560(X2),3MM-2560(X2),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,6.46
224,"Jun 10, 201",9 4:06:21 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Lost:Warehouse,5.0,,,,0.0,-0.0,-0.0,9.2
225,"Jun 10, 201",9 4:06:21 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Lost:Warehouse,2.0,,,,0.0,-0.0,-0.0,3.68
226,"Jun 10, 201",9 4:06:21 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - Lost:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.84
227,"Jun 11, 201",9 3:54:25 AM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Lost:Warehouse,2.0,,,,0.0,-0.0,-0.0,5.04
228,"Jun 11, 201",9 5:34:13 AM PDT,Adjustment,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,3.29
229,"Jun 11, 201",9 7:02:54 AM PDT,Adjustment,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.31
230,"Jun 14, 201",9 1:01:10 AM PDT,Adjustment,TOR-MS407W,TOR-MS407W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,5.62
231,"Jun 15, 201",9 3:39:22 AM PDT,Adjustment,TOR-MS407W,TOR-MS407W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,5.62
232,"Jun 16, 201",9 12:03:08 AM PDT,Adjustment,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.31
233,"Jun 16, 201",9 12:59:50 AM PDT,Adjustment,3MM-1626W,3MM-1626W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,9.82
234,"Jun 16, 201",9 3:57:17 AM PDT,Adjustment,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Customer Service Issue,1.0,,,,0.0,-0.0,-0.0,2.67
235,"Jun 16, 201",9 9:17:42 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Customer Service Issue,1.0,,,,0.0,-0.0,-0.0,3.43
236,"Jun 17, 201",9 4:20:22 AM PDT,Adjustment,3MM-6165,3MM-6165,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,116.96
237,"Jun 17, 201",9 8:46:59 AM PDT,Adjustment,3MM-AC-036,3MM-AC-036,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.31
238,"Jun 18, 201",9 4:00:35 AM PDT,Adjustment,KEL-GEL60GM,KEL-GEL60GM,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,51.22
239,"Jun 18, 201",9 5:20:46 AM PDT,Adjustment,SOT-140176,SOT-140176,FBA Inventory Reimbursement - Customer Service Issue,1.0,,,,0.0,-0.0,-0.0,23.41
240,"Jun 20, 201",9 4:32:49 AM PDT,Adjustment,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.67
241,"Jun 20, 201",9 4:41:02 AM PDT,Adjustment,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.67
242,"Jun 20, 201",9 5:53:27 AM PDT,Adjustment,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.67
243,"Jun 20, 201",9 8:33:04 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,3.43
244,"Jun 20, 201",9 12:16:27 PM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.52
245,"Jun 20, 201",9 12:26:14 PM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.52
246,"Jun 20, 201",9 12:55:11 PM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,2.52
247,"Jun 21, 201",9 1:32:34 PM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,1.8
248,"Jun 21, 201",9 1:35:16 PM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,1.8
249,"Jun 22, 201",9 10:52:13 PM PDT,Adjustment,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,13.28
250,"Jun 23, 201",9 1:45:50 AM PDT,Adjustment,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,13.28
251,"Jun 23, 201",9 3:06:28 AM PDT,Adjustment,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,13.28
252,"Jun 23, 201",9 3:40:51 AM PDT,Adjustment,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,13.28
253,"Jun 23, 201",9 4:18:06 AM PDT,Adjustment,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,13.28
254,"Jun 23, 201",9 4:22:49 AM PDT,Adjustment,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,13.28
255,"Jun 23, 201",9 4:49:13 AM PDT,Adjustment,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,13.28
256,"Jun 23, 201",9 7:16:26 AM PDT,Adjustment,3MM-R1546,3MM-R1546(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,13.28
257,"Jun 25, 201",9 1:01:20 PM PDT,Adjustment,3MM-1626W,3MM-1626W(B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,9.82
258,"Jun 26, 201",9 2:39:17 AM PDT,Adjustment,3MM-1626W(10),3MM-1626W(10),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.96
259,"Jun 26, 201",9 7:53:59 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Customer Service Issue,1.0,,,,0.0,-0.0,-0.0,3.43
260,"Jun 26, 201",9 1:01:01 PM PDT,Adjustment,TOR-MS407W,TOR-MS407W(B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,5.62
261,"Jun 27, 201",9 1:38:15 PM PDT,Adjustment,TOR-MS407W,TOR-MS407W(B),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,5.62
262,"Jun 28, 201",9 9:17:08 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,1.84
263,"Jun 28, 201",9 9:37:46 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,1.84
264,"Jun 28, 201",9 10:54:03 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,1.84
265,"Jun 28, 201",9 11:08:53 AM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,1.84
266,"Jun 28, 201",9 11:32:14 AM PDT,Adjustment,3MM-2560(X2),3MM-2560(X2),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,6.46
267,"Jun 29, 201",9 1:36:43 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,3.43
268,"Jun 29, 201",9 1:48:32 AM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,2.52
269,"Jun 29, 201",9 6:36:38 AM PDT,Adjustment,KEL-GEL60GM,KEL-GEL60GM,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,51.22
270,"Jun 30, 201",9 2:49:20 PM PDT,Adjustment,3MM-H1624,3MM-H1624,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,1.84
271,"Jun 30, 201",9 6:11:23 PM PDT,Adjustment,3MM-2560,3MM-2560,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,3.23
272,03-Jul-19,8:40:45 PM PDT,Adjustment,3MM-6166,3MM-6166,FBA Inventory Reimbursement - Return Adjustment,1.0,,,,0.0,-0.0,-0.0,116.96
273,03-Jul-19,9:12:42 PM PDT,Adjustment,3MM-2161,3MM-2161,FBA Inventory Reimbursement - Return Adjustment,1.0,,,,0.0,-0.0,-0.0,124.02
274,04-Jul-19,3:54:34 AM PDT,Adjustment,MDL-NON80328,MDL-NON80328,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,3.43
275,05-Jul-19,5:02:01 AM PDT,Adjustment,3MM-6156,3MM-6156,FBA Inventory Reimbursement - Lost:Warehouse,2.0,,,,0.0,-0.0,-0.0,233.04
276,05-Jul-19,8:08:56 AM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,2.52
277,05-Jul-19,11:05:57 AM PDT,Adjustment,3MM-R1547(10),3MM-R1547(10),FBA Inventory Reimbursement - General Adjustment,1.0,,,,0.0,-0.0,-0.0,2.67
278,06-Jul-19,1:24:44 AM PDT,Adjustment,DER-31815,DER-31815,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,6.29
279,09-Jul-19,3:08:02 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
280,09-Jul-19,3:08:02 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,2.0,,,,0.0,-0.0,-0.0,3.6
281,09-Jul-19,3:08:02 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
282,"Jul 11, 201",9 12:32:58 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
283,"Jul 11, 201",9 12:32:58 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
284,"Jul 11, 201",9 12:32:58 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
285,"Jul 11, 201",9 2:03:54 AM PDT,Adjustment,HOL-7910(E),HOL-7910(E),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,5.5
286,"Jul 12, 201",9 2:14:09 AM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20B),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
287,"Jul 12, 201",9 6:18:19 AM PDT,Adjustment,PRK-12-02,PRK-12-02(A),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,1.06
288,"Jul 12, 201",9 11:14:56 PM PDT,Adjustment,3MM-1624W(20),3MM-1624W(20),FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,1.8
289,"Jul 13, 201",9 4:49:22 AM PDT,Adjustment,3MM-H1626,3MM-H1626,FBA Inventory Reimbursement - Damaged:Warehouse,1.0,,,,0.0,-0.0,-0.0,2.52
290,"Jul 13, 201",9 4:52:09 AM PDT,Adjustment,3MM-1624W,3MM-1624W,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,9.0
291,"Jul 14, 201",9 4:31:38 AM PDT,Adjustment,WEL-24400-U,WEL-24400U,FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,3.29
292,"Jul 15, 201",9 3:22:19 AM PDT,Adjustment,3MM-1537(X4),3MM-1537(X4),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,7.92
293,"Jul 16, 201",9 12:45:29 AM PDT,Adjustment,TOR-MS407W,TOR-MS407W(B),FBA Inventory Reimbursement - Customer Return,1.0,,,,0.0,-0.0,-0.0,5.62
